id,has_city,acquisition_campaign,use_case,source,created_date
4s25xmt6,True,Other,Corporate Events,Outbound,2019-04-03
am4w2gun,True,Other,Other,Inbound,2019-04-03
55kthxnz,True,VirtualMeetups,Corporate Events,Inbound,2019-04-03
t8bcnkq0,False,VirtualMeetups,Corporate Events,Inbound,2019-04-03
tqb9lwmf,True,VirtualMeetups,Corporate Events,Outbound,2019-04-03
7rupjzpg,True,Other,Other,Outbound,2019-04-03
qcs9x9u4,True,VirtualMeetups,Corporate Events,Outbound,2019-04-03
jgr3sp2t,True,Other,Other,Outbound,2019-04-03
rhjxj8yz,True,Other,Corporate Events,Inbound,2019-04-03
bttaf3u3,False,VirtualMeetups,Corporate Events,Outbound,2019-04-03
ev6z2riv,False,VirtualMeetups,Corporate Events,Outbound,2019-04-03
8swkpnc3,True,Other,Corporate Events,Outbound,2019-04-03
tsa7v2mp,True,Other,Other,Inbound,2019-04-03
02wcaihf,True,Other,Corporate Events,Inbound,2019-04-03
86wr21l0,False,VirtualMeetups,Corporate Events,Inbound,2019-04-03
32mqfvt1,True,VirtualMeetups,Corporate Events,Outbound,2019-04-03
rxgpr1qv,False,VirtualMeetups,Corporate Events,Outbound,2019-04-03
wkl4p7ck,False,Other,Corporate Events,Outbound,2019-04-03
eqskdjhl,False,Other,Other,Outbound,2019-04-03
6g7zqjur,False,Other,Corporate Events,Outbound,2019-04-03
5o4n2p5f,True,VirtualMeetups,Corporate Events,Outbound,2019-04-03
7l603873,True,Other,Other,Outbound,2019-04-03
07xcfnqa,False,VirtualMeetups,Corporate Events,Outbound,2019-04-03
wmmwmckc,True,VirtualMeetups,Corporate Events,Inbound,2019-04-03
dhewa7sx,True,Other,Corporate Events,Outbound,2019-04-03
0qtcd66o,False,Other,Other,Outbound,2019-04-03
1eilv3iv,True,VirtualMeetups,Corporate Events,Inbound,2019-04-03
wdzob4cl,True,Other,Other,Outbound,2019-04-03
rp9di2me,False,VirtualMeetups,Corporate Events,Inbound,2019-04-03
skadhrwk,True,VirtualMeetups,Corporate Events,Outbound,2019-04-03
o82i88qq,False,Other,Corporate Events,Inbound,2019-04-03
u2gf1c6c,True,VirtualMeetups,Corporate Events,Outbound,2019-04-03
dqchjadz,False,VirtualMeetups,Corporate Events,Outbound,2019-04-03
086gb1el,True,Other,Other,Outbound,2019-04-03
fnr2sn8r,True,Other,Corporate Events,Outbound,2019-04-03
e4kigoci,True,Other,Other,Outbound,2019-04-03
lqmtvvd3,False,Other,Other,Outbound,2019-04-03
sdsktdrd,True,Other,Other,Inbound,2019-04-03
voi55cwt,True,Other,Corporate Events,Outbound,2019-04-03
t93c38n6,True,Other,Other,Outbound,2019-04-03
x128ucth,False,Other,Corporate Events,Outbound,2019-04-03
d3xol4ft,False,Other,Corporate Events,Outbound,2019-05-03
nlpn8wt3,True,Other,Other,Outbound,2019-05-03
szb7rpui,False,Other,Corporate Events,Inbound,2019-05-03
fy839rwv,False,Other,Other,Inbound,2019-05-03
bsvaplgm,False,Other,Corporate Events,Inbound,2019-05-03
r1sjh08y,False,Other,Other,Outbound,2019-05-03
tpw8jv8b,False,Other,Other,Outbound,2019-05-03
2k1ymffo,True,Other,Corporate Events,Inbound,2019-05-03
lgg5zxt1,False,Other,Other,Outbound,2019-05-03
c8ajfc9d,False,Other,Corporate Events,Outbound,2019-05-03
o6tyyzi4,False,Other,Corporate Events,Inbound,2019-05-03
nomz8hq8,True,Other,Other,Outbound,2019-05-03
uebx98mf,False,VirtualMeetups,Other,Outbound,2019-05-03
dxzfr6r3,False,VirtualMeetups,Corporate Events,Outbound,2019-05-03
xnm5r2he,True,VirtualMeetups,Corporate Events,Outbound,2019-05-03
fk1kl6oo,False,Other,Corporate Events,Inbound,2019-05-03
5h3victo,False,Other,Corporate Events,Outbound,2019-05-03
t7x01s2l,True,TradeShow,Other,Outbound,2019-05-03
sg2nppls,True,Other,Corporate Events,Outbound,2019-05-03
vg6gdur1,True,Other,Corporate Events,Inbound,2019-05-03
1jceyxra,False,Other,Corporate Events,Outbound,2019-05-03
2aepir5q,False,TradeShow,Corporate Events,Outbound,2019-05-03
b1b9upza,True,Other,Other,Outbound,2019-05-03
g18trbjw,True,VirtualMeetups,Corporate Events,Inbound,2019-05-03
65fv4luo,False,VirtualMeetups,Corporate Events,Inbound,2019-05-03
asutiwqj,True,VirtualMeetups,Corporate Events,Outbound,2019-05-03
inzlynjt,False,VirtualMeetups,Corporate Events,Outbound,2019-05-03
6dhp5aop,True,Other,Corporate Events,Inbound,2019-05-03
vpo1eyxg,True,VirtualMeetups,Corporate Events,Outbound,2019-05-03
sxtajznj,False,VirtualMeetups,Corporate Events,Outbound,2019-05-03
rjjy1xsk,True,Other,Corporate Events,Outbound,2019-05-03
glt7i5b1,False,Other,Corporate Events,Outbound,2019-05-03
t0l6j46w,False,Other,Corporate Events,Outbound,2019-05-03
9pfve7k8,True,Other,Other,Outbound,2019-05-03
eiml4ojd,False,Other,Corporate Events,Outbound,2019-05-03
4jqpbrdz,False,VirtualMeetups,Corporate Events,Inbound,2019-05-03
9uc2nt1x,False,Other,Other,Inbound,2019-05-03
3e5qcphn,True,Other,Other,Inbound,2019-05-03
3grgpw3n,False,Other,Other,Outbound,2019-05-03
l6t7ol58,False,Other,Corporate Events,Outbound,2019-05-03
o21x07i4,False,VirtualMeetups,Corporate Events,Outbound,2019-05-03
kmuuhdu9,True,Other,Other,Inbound,2019-05-03
0u4bp80u,False,Other,Corporate Events,Outbound,2019-05-03
i0vetq1b,False,TradeShow,Corporate Events,Outbound,2019-05-03
l4tf4lpn,False,Other,Corporate Events,Inbound,2019-05-03
6gtfduiw,False,Other,Other,Outbound,2019-05-03
h0ugtftx,True,Other,Other,Inbound,2019-05-03
fwtr44px,True,Other,Other,Outbound,2019-05-03
rhklyp1l,True,Other,Other,Outbound,2019-05-03
8mciq55l,True,Other,Corporate Events,Inbound,2019-05-03
q2qtnu4p,False,VirtualMeetups,Other,Outbound,2019-05-03
etoipgab,True,VirtualMeetups,Other,Outbound,2019-05-03
ezygh465,False,Other,Other,Outbound,2019-05-03
21d17hnl,True,VirtualMeetups,Corporate Events,Outbound,2019-06-03
s1p4v7gu,False,VirtualMeetups,Corporate Events,Outbound,2019-06-03
5mb9urde,True,Other,Corporate Events,Outbound,2019-06-03
9my80jed,True,Other,Other,Outbound,2019-06-03
6ev3stvi,True,Other,Other,Outbound,2019-06-03
06m1576q,True,Other,Corporate Events,Outbound,2019-06-03
hf3ac824,True,Other,Corporate Events,Inbound,2019-06-03
m1tliqn9,True,Other,Other,Outbound,2019-06-03
sn8ews7t,True,Other,Other,Outbound,2019-06-03
dzcp946h,False,Other,Corporate Events,Outbound,2019-06-03
81yogexs,True,Other,Corporate Events,Outbound,2019-06-03
kom1netr,True,Other,Other,Outbound,2019-06-03
4pk61bq7,False,VirtualMeetups,Corporate Events,Outbound,2019-06-03
40ev6ebn,True,TradeShow,Corporate Events,Outbound,2019-06-03
jvq4exph,True,Other,Other,Outbound,2019-06-03
1kdtjshh,False,Other,Corporate Events,Inbound,2019-06-03
egaynosu,True,Other,Corporate Events,Outbound,2019-06-03
cu6mac1i,False,Other,Corporate Events,Outbound,2019-06-03
msa9z9py,True,VirtualMeetups,Other,Outbound,2019-06-03
lcp2zmmi,True,Other,Corporate Events,Outbound,2019-06-03
5oiyppz0,True,Other,Other,Outbound,2019-06-03
20anfprx,True,Other,Other,Inbound,2019-06-03
fsf1ouj4,True,Other,Other,Inbound,2019-06-03
0ajgfs12,True,Other,Other,Inbound,2019-06-03
ehk0jidf,True,Other,Corporate Events,Inbound,2019-06-03
3bfj1y9b,True,Other,Other,Outbound,2019-06-03
nduxkknr,True,VirtualMeetups,Corporate Events,Outbound,2019-06-03
628j653n,True,TradeShow,Other,Outbound,2019-06-03
i1o3b9gy,True,Other,Corporate Events,Inbound,2019-06-03
5gg6wd6h,True,Other,Corporate Events,Inbound,2019-06-03
jwrgfh5q,False,Other,Corporate Events,Outbound,2019-06-03
8ff30cp4,False,Other,Corporate Events,Outbound,2019-06-03
vtw7k132,False,Other,Other,Inbound,2019-06-03
npjzbtpm,False,Other,Corporate Events,Inbound,2019-06-03
pdnlj8jg,True,Other,Other,Outbound,2019-06-03
ye455j9i,False,Other,Other,Outbound,2019-07-03
myyxowfr,True,Other,Other,Inbound,2019-07-03
rstbj2db,True,Other,Corporate Events,Outbound,2019-07-03
tgtb40la,True,Other,Corporate Events,Outbound,2019-07-03
edhm6agv,False,VirtualMeetups,Corporate Events,Outbound,2019-07-03
ib27k2gf,False,Other,Corporate Events,Inbound,2019-07-03
hhbgrvgk,True,Other,Other,Outbound,2019-07-03
bwwl7c1e,True,Other,Other,Outbound,2019-07-03
wq9n8xlc,False,Other,Corporate Events,Outbound,2019-07-03
0e89t8mj,True,Other,Other,Outbound,2019-07-03
ycwr1d0d,True,Other,Other,Inbound,2019-07-03
9w6sj7c5,True,Other,Corporate Events,Inbound,2019-07-03
8h9rd0eo,True,Other,Corporate Events,Outbound,2019-07-03
hafij4jd,True,VirtualMeetups,Corporate Events,Outbound,2019-07-03
8f796xvy,True,VirtualMeetups,Other,Outbound,2019-07-03
f87tesan,False,Other,Other,Outbound,2019-07-03
8kz5h69v,False,Other,Other,Outbound,2019-07-03
haciukcs,False,Other,Corporate Events,Outbound,2019-07-03
kv05vdri,True,VirtualMeetups,Corporate Events,Inbound,2019-07-03
wet265ui,False,Other,Other,Outbound,2019-07-03
2axdfoqq,False,Other,Corporate Events,Outbound,2019-07-03
86dzft9v,True,Other,Corporate Events,Inbound,2019-07-03
1u4j7kwl,True,Other,Other,Outbound,2019-07-03
ieylau0f,True,Other,Other,Outbound,2019-07-03
e66c4wym,True,Other,Other,Inbound,2019-07-03
etjegzv1,False,Other,Other,Outbound,2019-07-03
67znxzcc,True,Other,Other,Outbound,2019-07-03
3yf8y0x1,False,Other,Corporate Events,Outbound,2019-07-03
5mv6r5wi,False,VirtualMeetups,Corporate Events,Outbound,2019-07-03
2ojm1zwa,True,VirtualMeetups,Corporate Events,Outbound,2019-07-03
5fhg49a4,True,Other,Other,Outbound,2019-07-03
lzhejo4c,False,VirtualMeetups,Corporate Events,Outbound,2019-07-03
idj79lhb,True,VirtualMeetups,Corporate Events,Outbound,2019-07-03
rekbwdna,True,Other,Other,Outbound,2019-07-03
e7tk2a87,True,VirtualMeetups,Corporate Events,Outbound,2019-07-03
cicow8d5,True,VirtualMeetups,Corporate Events,Outbound,2019-07-03
422uik3n,True,VirtualMeetups,Corporate Events,Outbound,2019-07-03
hqnj70yh,True,TradeShow,Corporate Events,Outbound,2019-07-03
0ag72lqs,False,Other,Corporate Events,Outbound,2019-07-03
pna36okx,True,VirtualMeetups,Corporate Events,Outbound,2019-07-03
7v6djnta,True,Other,Other,Outbound,2019-07-03
98c78acp,False,VirtualMeetups,Corporate Events,Outbound,2019-07-03
ai634wni,False,VirtualMeetups,Corporate Events,Outbound,2019-07-03
sw3lgwkk,False,Other,Other,Inbound,2019-07-03
q8d1sx7y,True,Other,Corporate Events,Outbound,2019-07-03
auon43r3,True,VirtualMeetups,Corporate Events,Outbound,2019-07-03
mdz1yqfa,True,Other,Corporate Events,Outbound,2019-08-03
tdg4s9r7,False,Other,Other,Outbound,2019-08-03
6vu42wm7,True,Other,Other,Outbound,2019-08-03
dqk74jd4,False,Other,Other,Outbound,2019-08-03
0ypkkl8s,True,Other,Corporate Events,Outbound,2019-08-03
fxpm3c08,False,Other,Corporate Events,Outbound,2019-08-03
bntr58n6,True,Other,Corporate Events,Inbound,2019-08-03
59ny2ub2,False,Other,Other,Outbound,2019-08-03
md7f4xic,False,Other,Other,Outbound,2019-08-03
xc73b8ve,False,Other,Other,Outbound,2019-08-03
6wpr1k37,False,Other,Other,Outbound,2019-08-03
y80iv9wl,False,Other,Corporate Events,Outbound,2019-08-03
bmkhskdy,False,VirtualMeetups,Corporate Events,Outbound,2019-08-03
fzwnwfny,True,Other,Other,Outbound,2019-08-03
pkb7kyfm,False,VirtualMeetups,Other,Outbound,2019-08-03
3n3bozel,True,Other,Corporate Events,Outbound,2019-08-03
1rbcbe9q,True,VirtualMeetups,Corporate Events,Outbound,2019-08-03
v12cnrve,True,Other,Other,Outbound,2019-08-03
owbzba62,True,Other,Corporate Events,Inbound,2019-08-03
8znk4b6g,True,Other,Corporate Events,Outbound,2019-08-03
g4909vxy,False,Other,Corporate Events,Inbound,2019-08-03
ubzzay6v,False,Other,Other,Outbound,2019-08-03
zukyekgv,True,Other,Other,Outbound,2019-08-03
n2yn26uj,True,Other,Other,Outbound,2019-08-03
bwhb99gr,False,Other,Other,Outbound,2019-08-03
zjczaytt,False,Other,Corporate Events,Outbound,2019-08-03
j1bg4t1p,False,Other,Other,Outbound,2019-08-03
pttdfe9p,True,Other,Corporate Events,Outbound,2019-08-03
jwxkgwyf,False,VirtualMeetups,Corporate Events,Outbound,2019-08-03
2jwpwej3,True,Other,Corporate Events,Outbound,2019-08-03
nozi7t4q,False,Other,Other,Outbound,2019-08-03
4m729k9l,True,Other,Other,Inbound,2019-08-03
l2dmu1dv,True,TradeShow,Corporate Events,Outbound,2019-08-03
4jbpg4np,True,Other,Corporate Events,Outbound,2019-08-03
h9oubai1,True,TradeShow,Corporate Events,Inbound,2019-08-03
5jmu4zx2,True,VirtualMeetups,Corporate Events,Inbound,2019-08-03
mocl5l6e,False,Other,Other,Inbound,2019-08-03
d6glhsj0,False,Other,Other,Outbound,2019-08-03
j33xl1jq,True,Other,Other,Outbound,2019-08-03
9pt3wcl6,True,Other,Other,Outbound,2019-08-03
1tq0nnw2,True,Other,Other,Inbound,2019-08-03
0kezpyaz,True,Other,Other,Outbound,2019-08-03
fxaohpch,False,Other,Other,Outbound,2019-08-03
zwv21pzu,False,Other,Other,Outbound,2019-08-03
smwk007r,True,VirtualMeetups,Corporate Events,Inbound,2019-08-03
8z7vv2gh,True,Other,Corporate Events,Inbound,2019-08-03
obku7k62,True,Other,Other,Inbound,2019-08-03
fcrrfvl9,False,VirtualMeetups,Corporate Events,Outbound,2019-08-03
k9iuyh8z,False,Other,Corporate Events,Inbound,2019-08-03
ebpifc4h,False,VirtualMeetups,Corporate Events,Inbound,2019-08-03
ast6zf9q,True,VirtualMeetups,Corporate Events,Inbound,2019-08-03
3unakowb,False,Other,Other,Outbound,2019-08-03
zcxe0tt0,True,Other,Corporate Events,Inbound,2019-08-03
r0v3nrtl,True,Other,Corporate Events,Outbound,2019-08-03
56ztiqwl,False,Other,Corporate Events,Inbound,2019-08-03
rnom7ahg,True,Other,Other,Inbound,2019-08-03
njg9zp7a,False,Other,Corporate Events,Outbound,2019-08-03
i7bd1vfw,False,Other,Other,Inbound,2019-08-03
xtbul2dj,True,Other,Other,Outbound,2019-08-03
nogj5mbl,False,TradeShow,Corporate Events,Outbound,2019-08-03
ysudcusv,False,Other,Other,Outbound,2019-08-03
t10w228e,False,Other,Other,Outbound,2019-08-03
q2cm6880,True,TradeShow,Other,Outbound,2019-08-03
ae5e0t3l,True,Other,Other,Outbound,2019-08-03
0qrkfjmw,True,Other,Corporate Events,Outbound,2019-08-03
jb9smr9f,True,VirtualMeetups,Corporate Events,Outbound,2019-09-03
rybz16ye,True,Other,Other,Inbound,2019-09-03
yqem6u1r,True,Other,Corporate Events,Outbound,2019-09-03
dz0mlsqv,False,Other,Other,Outbound,2019-09-03
vr1yuw7z,False,Other,Other,Outbound,2019-09-03
omp5heh0,True,Other,Other,Inbound,2019-09-03
fq1vjw8c,True,Other,Corporate Events,Inbound,2019-09-03
yqao6g5d,True,Other,Other,Outbound,2019-09-03
ec1yfcc6,True,Other,Corporate Events,Inbound,2019-09-03
1lix9qg8,True,VirtualMeetups,Corporate Events,Outbound,2019-09-03
alotummk,False,VirtualMeetups,Corporate Events,Outbound,2019-09-03
5ri902od,True,Other,Other,Outbound,2019-09-03
l5rt5g17,False,VirtualMeetups,Corporate Events,Outbound,2019-09-03
vk79pdc4,False,VirtualMeetups,Corporate Events,Outbound,2019-09-03
kmhjkb3f,False,VirtualMeetups,Corporate Events,Inbound,2019-09-03
d8uvxlgn,True,Other,Other,Outbound,2019-09-03
p609vkz7,False,VirtualMeetups,Corporate Events,Outbound,2019-09-03
9cpgc2x8,True,Other,Other,Inbound,2019-09-03
22c6ohs7,False,TradeShow,Corporate Events,Outbound,2019-09-03
s5a92j3n,True,Other,Other,Inbound,2019-09-03
sdtcufl7,True,Other,Other,Outbound,2019-09-03
jpgfpnud,False,Other,Other,Outbound,2019-09-03
2sdqebno,False,Other,Other,Outbound,2019-09-03
adjiry2d,True,Other,Other,Outbound,2019-09-03
iwpfrwvd,True,Other,Other,Outbound,2019-09-03
5rxgpdil,True,Other,Other,Outbound,2019-09-03
s4iehz2u,True,Other,Other,Outbound,2019-09-03
tbpg4zrk,True,Other,Other,Outbound,2019-09-03
8jlygadk,True,Other,Other,Outbound,2019-09-03
1yc0vrs7,False,VirtualMeetups,Corporate Events,Inbound,2019-09-03
5i9ac8jq,True,Other,Other,Outbound,2019-09-03
p3mo0pp6,False,Other,Other,Outbound,2019-09-03
8z5ighqy,True,Other,Corporate Events,Outbound,2019-09-03
iu6ojrn8,True,VirtualMeetups,Other,Inbound,2019-09-03
hzxp6ncx,True,Other,Other,Outbound,2019-09-03
29y1ob6l,False,VirtualMeetups,Corporate Events,Outbound,2019-09-03
ff2kmcnt,True,VirtualMeetups,Corporate Events,Outbound,2019-09-03
t378mvd0,False,Other,Corporate Events,Inbound,2019-09-03
x83o7e7z,False,Other,Corporate Events,Outbound,2019-09-03
6jw9wiz0,False,Other,Corporate Events,Inbound,2019-09-03
fcc07xv9,True,Other,Other,Outbound,2019-09-03
tlc1c7nj,True,TradeShow,Corporate Events,Outbound,2019-09-03
iscntmf1,False,Other,Corporate Events,Inbound,2019-09-03
yiv8lvp8,True,Other,Other,Inbound,2019-09-03
7l35965g,False,VirtualMeetups,Corporate Events,Outbound,2019-09-03
nboqfxno,True,Other,Corporate Events,Inbound,2019-09-03
qmwss01b,True,Other,Corporate Events,Outbound,2019-09-03
77wpq09j,False,Other,Other,Outbound,2019-09-03
12vkiohu,True,Other,Corporate Events,Outbound,2019-09-03
2vqh81de,True,Other,Other,Outbound,2019-09-03
gy7i9pw6,False,VirtualMeetups,Corporate Events,Outbound,2019-09-03
obd0txyb,True,Other,Other,Inbound,2019-09-03
sx7vgutt,False,Other,Corporate Events,Inbound,2019-09-03
oon7ar83,True,Other,Corporate Events,Outbound,2019-09-03
482rsqcl,False,Other,Corporate Events,Outbound,2019-09-03
38hahiea,True,TradeShow,Corporate Events,Outbound,2019-09-03
9pj2kyb4,True,Other,Corporate Events,Outbound,2019-09-03
559j5nsb,True,VirtualMeetups,Corporate Events,Outbound,2019-09-03
2zxv6wp2,True,Other,Corporate Events,Outbound,2019-09-03
gmv7wsbt,False,Other,Corporate Events,Outbound,2019-09-03
zumkqyfq,False,VirtualMeetups,Corporate Events,Outbound,2019-09-03
3thnbldx,True,VirtualMeetups,Other,Outbound,2019-09-03
ukxwwmel,True,Other,Corporate Events,Inbound,2019-09-03
fa1llnhh,False,Other,Other,Outbound,2019-10-03
jlxdiupy,True,Other,Other,Outbound,2019-10-03
2d8dmzab,False,Other,Other,Outbound,2019-10-03
7srl6oi6,True,VirtualMeetups,Corporate Events,Outbound,2019-10-03
ch4j50fi,True,VirtualMeetups,Corporate Events,Inbound,2019-10-03
r27jyeoh,True,Other,Corporate Events,Outbound,2019-10-03
0cxif7xs,True,Other,Corporate Events,Inbound,2019-10-03
9ho8lhdm,False,Other,Corporate Events,Inbound,2019-10-03
oo3wpyc2,True,VirtualMeetups,Corporate Events,Inbound,2019-10-03
lotftpk9,True,VirtualMeetups,Corporate Events,Outbound,2019-10-03
tv8bsqdl,True,Other,Other,Inbound,2019-10-03
azksh09m,True,Other,Other,Inbound,2019-10-03
ya3v8a4m,True,Other,Corporate Events,Outbound,2019-10-03
0h6dxczn,False,VirtualMeetups,Corporate Events,Outbound,2019-10-03
txwuock2,True,VirtualMeetups,Corporate Events,Outbound,2019-10-03
m5uuk9g7,True,VirtualMeetups,Corporate Events,Outbound,2019-10-03
hsp8nroj,False,Other,Corporate Events,Outbound,2019-10-03
aeh2ia1c,True,Other,Corporate Events,Outbound,2019-10-03
ujhxjb0p,True,Other,Other,Outbound,2019-10-03
jdjrkex1,True,Other,Other,Outbound,2019-10-03
gzpi560s,True,Other,Other,Outbound,2019-10-03
xx5lin4v,False,Other,Corporate Events,Outbound,2019-10-03
2j2n4af8,False,VirtualMeetups,Corporate Events,Outbound,2019-10-03
c3m7ig2k,True,VirtualMeetups,Corporate Events,Outbound,2019-10-03
yt92u8bu,True,VirtualMeetups,Corporate Events,Outbound,2019-10-03
q3mt2wbd,False,VirtualMeetups,Corporate Events,Outbound,2019-10-03
vwvekppv,False,VirtualMeetups,Corporate Events,Outbound,2019-10-03
02fvf2rt,True,Other,Corporate Events,Outbound,2019-10-03
ydfh506i,False,VirtualMeetups,Other,Outbound,2019-10-03
d30rqf91,True,Other,Corporate Events,Outbound,2019-10-03
80de8o96,False,Other,Corporate Events,Outbound,2019-10-03
mhzkl9rx,True,VirtualMeetups,Corporate Events,Outbound,2019-10-03
bzwchbkj,False,Other,Corporate Events,Outbound,2019-10-03
70t6jed0,True,Other,Corporate Events,Outbound,2019-10-03
fsmy2an3,False,VirtualMeetups,Corporate Events,Outbound,2019-10-03
yk5h2vge,True,VirtualMeetups,Corporate Events,Outbound,2019-10-03
q9ebf4bf,False,VirtualMeetups,Other,Outbound,2019-10-03
gr7pp9my,True,VirtualMeetups,Corporate Events,Inbound,2019-10-03
1td24pt6,True,VirtualMeetups,Corporate Events,Outbound,2019-10-03
uw80cnzq,False,VirtualMeetups,Corporate Events,Outbound,2019-10-03
9wmdzzt5,True,Other,Corporate Events,Outbound,2019-10-03
0uv8ygo0,True,VirtualMeetups,Corporate Events,Outbound,2019-10-03
63duazny,False,VirtualMeetups,Other,Outbound,2019-10-03
62i8ej20,False,VirtualMeetups,Corporate Events,Inbound,2019-10-03
bepxr1q2,True,TradeShow,Corporate Events,Outbound,2019-10-03
dub7mc27,True,TradeShow,Corporate Events,Outbound,2019-10-03
j02nhu0b,True,Other,Other,Outbound,2019-10-03
ean5jcrn,True,Other,Corporate Events,Outbound,2019-10-03
ifuyiywf,False,VirtualMeetups,Corporate Events,Outbound,2019-10-03
juo10dg8,True,VirtualMeetups,Corporate Events,Outbound,2019-10-03
62utf2oi,False,Other,Other,Outbound,2019-10-03
lk8d0rdj,False,VirtualMeetups,Corporate Events,Outbound,2019-10-03
5rx5dr1h,True,TradeShow,Corporate Events,Inbound,2019-10-03
il4qdd4c,True,Other,Other,Outbound,2019-10-03
lzp8ka0e,True,Other,Corporate Events,Outbound,2019-10-03
y12gvrcq,False,VirtualMeetups,Corporate Events,Inbound,2019-10-03
qvbkuedz,True,Other,Corporate Events,Outbound,2019-10-03
us9k59i0,True,Other,Corporate Events,Outbound,2019-10-03
2zbpzw1e,False,VirtualMeetups,Corporate Events,Outbound,2019-10-03
zxqtulcx,True,VirtualMeetups,Corporate Events,Inbound,2019-10-03
699losmd,False,Other,Other,Outbound,2019-10-03
iyar0j0i,True,Other,Corporate Events,Inbound,2019-10-03
6yke197d,True,VirtualMeetups,Corporate Events,Inbound,2019-10-03
dkaq5u1a,False,Other,Corporate Events,Outbound,2019-10-03
uqsizkdp,True,Other,Other,Inbound,2019-10-03
ff50bj9g,False,VirtualMeetups,Corporate Events,Outbound,2019-10-03
a399bihw,True,Other,Other,Inbound,2019-10-03
ds5xjvei,True,Other,Other,Outbound,2019-10-03
5bbgzqtf,True,Other,Other,Outbound,2019-10-03
ugwornzm,False,VirtualMeetups,Other,Outbound,2019-10-03
9fsnluvi,True,Other,Other,Outbound,2019-10-03
oberpp3a,False,TradeShow,Other,Outbound,2019-11-03
