status,price,pain,duration,has_discount_code,was_corporate_event,lead_has_city,lead_has_acquisition_campaign,lead_source,duration_created,price_isnull,pain_isnull,lead_has_city_isnull,lead_has_acquisition_campaign_isnull,lead_source_isnull,duration_created_isnull
Closed Won,300.0,operations,0,True,False,True,False,Inbound,-56.0,False,False,False,False,False,False
Closed Won,768.0,operations,0,True,True,,,,,False,False,True,True,True,True
Closed Won,150.0,quality of delivery,2,True,False,True,False,Inbound,5.0,False,False,False,False,False,False
Closed Won,240.0,operations,1,True,True,False,False,Inbound,1.0,False,False,False,False,False,False
Closed Won,74626.0,operations,0,True,True,False,False,Inbound,1.0,False,False,False,False,False,False
Closed Won,360.0,operations,0,True,True,False,False,Inbound,5.0,False,False,False,False,False,False
Closed Won,576.0,operations,1,True,True,False,False,Outbound,1.0,False,False,False,False,False,False
Closed Won,768.0,operations,0,True,True,True,False,Inbound,161.0,False,False,False,False,False,False
Closed Won,360.0,operations,92,True,False,False,False,Inbound,59.0,False,False,False,False,False,False
Closed Won,360.0,operations,0,True,True,True,False,Inbound,151.0,False,False,False,False,False,False
Closed Lost,200.0,operations,113,False,True,False,False,Inbound,-83.0,False,False,False,False,False,False
Closed Lost,360.0,financial control,71,True,True,True,False,Outbound,22.0,False,False,False,False,False,False
Closed Lost,200.0,operations,92,True,True,True,False,Outbound,21.0,False,False,False,False,False,False
Closed Lost,200.0,operations,14,False,True,False,False,Inbound,-22.0,False,False,False,False,False,False
Closed Lost,1344.0,operations,5,False,False,True,False,Outbound,3.0,False,False,False,False,False,False
Closed Lost,200.0,operations,0,False,True,True,False,Outbound,1.0,False,False,False,False,False,False
Closed Lost,240.0,quality of delivery,0,True,True,True,False,Inbound,1.0,False,False,False,False,False,False
Closed Lost,200.0,operations,5,False,False,,,,,False,False,True,True,True,True
Closed Won,1344.0,operations,0,True,True,,,,,False,False,True,True,True,True
Closed Lost,324.0,operations,29,True,False,,,,,False,False,True,True,True,True
Closed Lost,324.0,operations,132,True,False,True,False,Inbound,0.0,False,False,False,False,False,False
Closed Won,576.0,quality of delivery,0,True,True,,,,,False,False,True,True,True,True
Closed Won,324.0,financial control,0,True,True,,,,,False,False,True,True,True,True
Closed Won,240.0,operations,0,True,True,,,,,False,False,True,True,True,True
Closed Won,768.0,operations,0,True,True,,,,,False,False,True,True,True,True
Closed Lost,3750.0,quality of delivery,212,True,True,,,,,False,False,True,True,True,True
Closed Lost,200.0,financial control,0,True,False,,,,,False,False,True,True,True,True
Closed Won,1008.0,operations,151,True,False,,,,,False,False,True,True,True,True
Closed Won,240.0,operations,0,True,True,,,,,False,False,True,True,True,True
Closed Lost,324.0,operations,2,False,False,,,,,False,False,True,True,True,True
Closed Lost,200.0,quality of delivery,414,False,False,True,False,Inbound,276.0,False,False,False,False,False,False
Closed Lost,150.0,quality of delivery,0,False,True,True,False,Inbound,1.0,False,False,False,False,False,False
Closed Won,450.0,quality of delivery,0,True,True,,,,,False,False,True,True,True,True
Closed Lost,360.0,operations,102,True,True,True,False,Inbound,65.0,False,False,False,False,False,False
Closed Won,768.0,operations,0,True,True,,,,,False,False,True,True,True,True
Closed Won,120.0,financial control,1,True,True,True,False,Inbound,-57.0,False,False,False,False,False,False
Closed Lost,1344.0,operations,14,True,False,True,False,Inbound,0.0,False,False,False,False,False,False
Closed Lost,2400.0,operations,-15,True,True,True,False,Inbound,2.0,False,False,False,False,False,False
Closed Lost,324.0,time saving,34,True,False,True,False,Inbound,1.0,False,False,False,False,False,False
Closed Lost,200.0,operations,0,False,False,True,False,Inbound,13.0,False,False,False,False,False,False
Closed Won,768.0,operations,1,True,True,False,False,Inbound,1.0,False,False,False,False,False,False
Closed Lost,240.0,operations,33,False,True,True,False,Inbound,2.0,False,False,False,False,False,False
Closed Won,360.0,operations,0,True,True,,,,,False,False,True,True,True,True
Closed Lost,150.0,operations,0,True,False,,,,,False,False,True,True,True,True
Closed Won,240.0,operations,0,True,True,True,False,Inbound,0.0,False,False,False,False,False,False
Closed Won,576.0,operations,0,True,True,,,,,False,False,True,True,True,True
Closed Won,1680.0,operations,0,True,False,True,False,Inbound,7.0,False,False,False,False,False,False
Closed Won,240.0,operations,0,True,True,,,,,False,False,True,True,True,True
Closed Won,768.0,quality of delivery,-548,True,True,,,,,False,False,True,True,True,True
Closed Won,240.0,operations,0,True,False,True,False,Inbound,1.0,False,False,False,False,False,False
Closed Lost,1008.0,quality of delivery,64,False,False,True,False,Inbound,6.0,False,False,False,False,False,False
Closed Won,768.0,operations,184,True,True,True,False,Inbound,-184.0,False,False,False,False,False,False
Closed Lost,360.0,operations,92,True,True,False,False,Inbound,30.0,False,False,False,False,False,False
Closed Won,240.0,operations,0,True,True,,,,,False,False,True,True,True,True
Closed Lost,450.0,financial control,214,True,True,,,,,False,False,True,True,True,True
Closed Lost,200.0,operations,191,False,False,,,,,False,False,True,True,True,True
Closed Won,768.0,operations,0,True,True,,,,,False,False,True,True,True,True
Closed Lost,200.0,operations,1,False,False,,,,,False,False,True,True,True,True
Closed Lost,200.0,operations,13,False,True,,,,,False,False,True,True,True,True
Closed Lost,240.0,operations,13,True,True,True,False,Inbound,0.0,False,False,False,False,False,False
Closed Won,360.0,quality of delivery,0,True,True,,,,,False,False,True,True,True,True
Closed Lost,200.0,operations,7,False,False,True,False,Inbound,2.0,False,False,False,False,False,False
Closed Lost,360.0,quality of delivery,0,True,True,True,False,Inbound,6.0,False,False,False,False,False,False
Closed Lost,768.0,financial control,33,True,False,,,,,False,False,True,True,True,True
Closed Won,576.0,operations,0,True,False,True,False,Inbound,2.0,False,False,False,False,False,False
Closed Lost,360.0,quality of delivery,18,True,True,,,,,False,False,True,True,True,True
Closed Lost,150.0,financial control,16,True,False,,,,,False,False,True,True,True,True
Closed Won,450.0,quality of delivery,0,True,True,True,False,Inbound,4.0,False,False,False,False,False,False
Closed Lost,200.0,operations,1,False,True,False,False,Inbound,8.0,False,False,False,False,False,False
Closed Lost,300.0,operations,32,False,False,True,False,Inbound,6.0,False,False,False,False,False,False
Closed Won,960.0,financial control,1,True,False,,,,,False,False,True,True,True,True
Closed Won,150.0,operations,0,True,True,True,False,Inbound,1.0,False,False,False,False,False,False
Closed Won,150.0,financial control,0,True,True,True,False,Inbound,13.0,False,False,False,False,False,False
Closed Won,240.0,quality of delivery,262,True,False,,,,,False,False,True,True,True,True
Closed Lost,200.0,quality of delivery,72,False,False,,,,,False,False,True,True,True,True
Closed Lost,768.0,financial control,80,True,True,True,False,Inbound,30.0,False,False,False,False,False,False
Closed Won,300.0,,0,True,False,True,False,Inbound,7.0,False,True,False,False,False,False
Closed Won,150.0,operations,0,True,False,False,False,Inbound,23.0,False,False,False,False,False,False
Closed Won,768.0,operations,0,True,True,False,False,Inbound,1.0,False,False,False,False,False,False
Closed Won,300.0,operations,0,True,True,False,False,Inbound,1.0,False,False,False,False,False,False
Closed Won,240.0,operations,0,True,True,True,False,Inbound,0.0,False,False,False,False,False,False
Closed Won,300.0,operations,0,True,False,True,False,Inbound,30.0,False,False,False,False,False,False
Closed Lost,768.0,operations,-60,True,False,,,,,False,False,True,True,True,True
Closed Lost,150.0,operations,0,True,True,False,False,Inbound,0.0,False,False,False,False,False,False
Closed Won,240.0,quality of delivery,0,True,True,True,False,Inbound,0.0,False,False,False,False,False,False
Closed Won,1350.0,operations,0,True,True,True,False,Inbound,61.0,False,False,False,False,False,False
Closed Lost,768.0,financial control,92,True,False,True,False,Inbound,0.0,False,False,False,False,False,False
Closed Lost,240.0,operations,-169,False,True,True,False,Inbound,61.0,False,False,False,False,False,False
Closed Won,768.0,operations,0,True,True,False,False,Inbound,61.0,False,False,False,False,False,False
Closed Lost,960.0,operations,0,True,False,True,False,Inbound,61.0,False,False,False,False,False,False
Closed Won,360.0,financial control,0,True,False,True,False,Inbound,3.0,False,False,False,False,False,False
Closed Won,240.0,operations,1,True,True,False,False,Inbound,3.0,False,False,False,False,False,False
Closed Won,1344.0,financial control,0,True,False,True,False,Inbound,1.0,False,False,False,False,False,False
Closed Lost,200.0,quality of delivery,0,False,False,True,False,Inbound,-158.0,False,False,False,False,False,False
Closed Won,240.0,financial control,0,True,False,,,,,False,False,True,True,True,True
Closed Lost,1344.0,operations,25,True,False,,,,,False,False,True,True,True,True
Closed Lost,300.0,operations,7,False,False,True,False,Inbound,1.0,False,False,False,False,False,False
Closed Won,240.0,financial control,3,False,True,True,False,Inbound,289.0,False,False,False,False,False,False
Closed Lost,200.0,quality of delivery,3,False,False,True,False,Inbound,195.0,False,False,False,False,False,False
Closed Won,240.0,operations,0,True,True,,,,,False,False,True,True,True,True
Closed Lost,768.0,quality of delivery,28,True,False,,,,,False,False,True,True,True,True
Closed Won,240.0,operations,28,True,True,False,False,Inbound,269.0,False,False,False,False,False,False
Closed Won,768.0,financial control,0,True,True,,,,,False,False,True,True,True,True
Closed Won,768.0,operations,0,True,False,,,,,False,False,True,True,True,True
Closed Lost,1344.0,quality of delivery,23,False,False,True,False,Inbound,0.0,False,False,False,False,False,False
Closed Won,240.0,operations,0,True,True,,,,,False,False,True,True,True,True
Closed Won,1344.0,operations,0,True,False,False,False,Inbound,-260.0,False,False,False,False,False,False
Closed Won,360.0,operations,1,True,True,,,,,False,False,True,True,True,True
Closed Lost,200.0,quality of delivery,137,False,True,True,False,Inbound,-76.0,False,False,False,False,False,False
Closed Won,450.0,operations,3,True,True,,,,,False,False,True,True,True,True
Closed Won,240.0,quality of delivery,95,True,True,True,False,Inbound,0.0,False,False,False,False,False,False
Closed Won,768.0,financial control,0,True,True,,,,,False,False,True,True,True,True
Closed Lost,200.0,operations,0,False,True,True,False,Inbound,0.0,False,False,False,False,False,False
Closed Won,768.0,operations,0,True,True,True,False,Inbound,1.0,False,False,False,False,False,False
Closed Won,720.0,operations,0,True,True,,,,,False,False,True,True,True,True
Closed Won,14876.0,operations,0,True,True,True,False,Inbound,3.0,False,False,False,False,False,False
Closed Lost,768.0,financial control,0,False,False,False,False,Inbound,-155.0,False,False,False,False,False,False
Closed Lost,0.0,operations,0,False,True,True,False,Inbound,32.0,False,False,False,False,False,False
Closed Lost,960.0,quality of delivery,113,False,False,,,,,False,False,True,True,True,True
Closed Lost,768.0,operations,49,False,True,,,,,False,False,True,True,True,True
Closed Won,360.0,financial control,0,True,True,True,False,Inbound,-82.0,False,False,False,False,False,False
Closed Lost,200.0,operations,96,False,True,,,,,False,False,True,True,True,True
Closed Lost,768.0,financial control,122,False,False,True,False,Outbound,61.0,False,False,False,False,False,False
Closed Lost,0.0,,30,False,True,,,,,False,True,True,True,True,True
Closed Lost,200.0,operations,30,False,True,,,,,False,False,True,True,True,True
Closed Won,324.0,operations,3,True,True,True,False,Outbound,1.0,False,False,False,False,False,False
Closed Lost,240.0,operations,104,False,False,True,False,Inbound,3.0,False,False,False,False,False,False
Closed Won,1680.0,operations,0,True,True,,,,,False,False,True,True,True,True
Closed Won,150.0,operations,0,True,True,,,,,False,False,True,True,True,True
Closed Lost,324.0,operations,5,False,True,,,,,False,False,True,True,True,True
Closed Lost,0.0,financial control,5,False,True,,,,,False,False,True,True,True,True
Closed Lost,360.0,financial control,11,True,True,,,,,False,False,True,True,True,True
Closed Lost,200.0,operations,7,False,True,True,False,Outbound,18.0,False,False,False,False,False,False
Closed Won,1344.0,operations,0,True,True,True,False,Inbound,62.0,False,False,False,False,False,False
Closed Lost,200.0,operations,1,False,False,,,,,False,False,True,True,True,True
Closed Lost,200.0,quality of delivery,7,False,True,,,,,False,False,True,True,True,True
Closed Lost,200.0,operations,0,False,True,True,False,Inbound,0.0,False,False,False,False,False,False
Closed Won,768.0,operations,0,True,True,,,,,False,False,True,True,True,True
Closed Won,240.0,financial control,0,True,True,True,False,Inbound,126.0,False,False,False,False,False,False
Closed Won,240.0,operations,0,True,False,True,False,Inbound,34.0,False,False,False,False,False,False
Closed Lost,360.0,operations,26,True,False,True,False,Inbound,0.0,False,False,False,False,False,False
Closed Won,240.0,quality of delivery,0,True,True,,,,,False,False,True,True,True,True
Closed Won,1680.0,operations,0,True,True,True,False,Inbound,7.0,False,False,False,False,False,False
Closed Won,324.0,operations,1,True,True,,,,,False,False,True,True,True,True
Closed Lost,300.0,financial control,2,True,True,True,False,Inbound,200.0,False,False,False,False,False,False
Closed Won,576.0,financial control,0,True,False,True,False,Inbound,6.0,False,False,False,False,False,False
